LAD14CD,LAD16NM,construction,manufacture_advanced,manufacture_agrochemical,manufacture_automotive,manufacture_chemical_pharma,manufacture_construction,manufacture_electrical,manufacture_food,manufacture_food_2,manufacture_footwear_leather,manufacture_furniture,manufacture_light_misc,manufacture_machinery,manufacture_metallurgy,manufacture_metallurgy_misc,manufacture_metallurgy_tools,manufacture_optics,manufacture_paper,manufacture_plastic,manufacture_rubber,manufacture_shipbuilding,manufacture_textiles,manufacturing_aerospace,manufacturing_misc,mining_mining,mining_oil_gas,primary_farming,primary_fishing,primary_forestry,primary_livestock,services_agriculture_rural,services_automotive,services_business_support,services_cleaning_facilities,services_computing,services_consumer_retail,services_creative,services_creative_content,services_cultural,services_education,services_energy,services_finance_insurance,services_finance_real_state,services_freight_transport,services_head_offices,services_health,services_human_resources,services_kibs,services_leisure,services_professional_public,services_publishing,services_r_and_d,services_real_estate,services_repair_transport,services_residential_social_work,services_retail_misc,services_technical_engineering,services_telecommunications,services_transport_storage,services_travelling_tourism,services_urban_transport,services_waste_recycling,wholesale_repair_machinery,wholesale_retail_misc
S12000030,Stirling,0.3149827955,0.1592620851,0.2908048348,0.3069011545,0.4146298125,0.26085687,0.4697500002,0.3594288624,0.3899160155,0.4084365663,0.6148981147,0.2727810796,0.7098621907,0.2869105757,0.0183678616,0.4997117571,0.407672044,0.5285762661,0.4596890969,0.1196531817,0.4830607061,0.5849884459,0.4597104571,0.506347383,0.3891314835,0.4378236543,0.3710678215,0.5440260596,0.5381128516,0.519289384,0.4668653602,0.4385581697,0.6604308087,0.6860528982,0.5159914527,0.5156812922,0.823589608,0.3587801728,0.5828915749,0.7676650676,0.5200189228,0.5262367023,0.3591280061,0.5037725662,0.6839104354,0.298320695,0.4636668107,0.5779887468,0.4388912555,0.0628662705,0.3809968507,0.4823950341,0.5675640821,0.0417884778,0.2390747566,0.6748194735,0.5508895619,0.1025028002,0.2794916347,0.8096266223,0.2707340424,0.1422632116,0.4623095011,0.3195655212
S12000033,Aberdeen City,0.6650513142,0.9774310943,0.0844171605,0.2861098375,0.1097237321,0.0004033116,0.5983976711,0.5040875568,0.3304026975,0.2286012414,0.8969648845,0.1023990856,0.1932921584,0.1998615278,2.022971269e-55,0.0003224487,0.717186454,0.2949399513,0.3075319831,0.6020959986,0.8413549923,0.0273681994,0.4585148895,0.0091967653,0.881223959,0.9988603522,0.0040370687,0.4376313182,0.6774615102,0.1115221566,0.11670058,0.4582768759,0.8919821337,0.0363872338,0.954596496,0.1429780557,0.4305483663,0.110451785,0.0752917824,0.8277939985,0.5508711628,0.411014127,0.0630440498,0.7875688082,0.0791336346,0.0023713024,0.0130777192,0.952621906,0.2922025361,0.787143125,0.9799524599,0.0106612569,0.0708292125,1.447e-07,0.3177895709,0.0006517675,0.8572936044,0.9940063799,0.9882678738,0.415114763,0.0921406835,0.0032689934,0.6571537872,0.6238406579
S12000034,Aberdeenshire,0.6420648836,0.7830225657,0.2104340992,0.2639530827,0.1766639326,0.3186708436,0.0857102456,0.6169274385,0.6539356383,0.2951578203,0.6451141769,0.1680724006,0.5167451925,0.2323091566,9.893909372e-35,0.1079216412,0.52941376,0.7153452996,0.4009005545,0.7367661114,0.6609356802,0.4394872342,0.4973174411,0.556394782,0.4388020532,0.97329391,0.2928261068,0.5310114071,0.6495528777,0.5138729087,0.3984567671,0.3330254743,0.1941170225,0.652270957,0.3237990661,0.3895370783,0.6906844673,0.4635415553,0.4033544211,0.5979391846,0.5708146873,0.4393393229,0.2255706786,0.6179615507,0.3418179009,0.3822916468,0.3926972953,0.721424274,0.4826621767,0.6764361854,0.6441339853,0.0794418286,0.4651677739,0.0451101301,0.2978166885,0.4346590731,0.7167238683,0.804125747,0.6164099903,0.1243792231,0.113507197,0.4758558364,0.8473269666,0.5421291888
S12000035,Argyll and Bute,0.3986811159,0.5962700419,0.3569623762,0.167936767,0.3796427556,0.7245060021,0.0300290183,0.603906641,0.7013111061,0.3617572548,0.0228314253,0.2351116538,0.8261003033,0.2248651669,1.639253015e-25,0.6822737536,0.3340813377,0.7938048508,0.4596773927,0.5286314058,0.6399290925,0.485233196,0.4993366874,0.9699811804,0.5607172517,0.703348079,0.3599815523,0.6509039613,0.6475999473,0.8251006928,0.3718731828,0.1272575248,0.7791377958,0.8217288132,0.4483540199,0.605210498,0.5538313205,0.1673626807,0.8297173058,0.7871935766,0.6260045627,0.8638786198,0.8711682341,0.6875818514,0.1753480638,0.9718082491,0.8180144295,0.6166860681,0.3743386314,0.8372393822,0.3874896767,0.5328428958,0.8652086221,0.0654571045,0.16386924,0.6753759779,0.651562774,0.1345950201,0.1208094258,0.1798049276,0.1820265885,0.881136376,0.4961435644,0.4490519646
S12000038,Renfrewshire,0.4225145515,0.4756169612,0.2941753172,0.3654620295,0.5630883932,0.2959822412,0.2768440695,0.4273745879,0.4343738663,0.438954878,0.6467934652,0.2853779772,0.6899384509,0.3051085662,1.5345e-06,0.3606864786,0.4764425593,0.6474586748,0.4825874786,0.4058543184,0.5448073286,0.6751529789,0.4749389019,0.333045373,0.2739229218,0.4805901492,0.2015229936,0.5093620863,0.4787443316,0.3326441252,0.483467066,0.4837592693,0.6396326041,0.5099556903,0.4276929712,0.4962279092,0.5918362312,0.2901907539,0.4239624115,0.3945699668,0.4283884433,0.378936091,0.8170622287,0.5315045285,0.4240318345,0.3876090551,0.5367533075,0.5228816277,0.4417334603,0.4086091157,0.2566694713,0.5898171609,0.2702724898,0.57144291,0.3257094802,0.593017231,0.5136903194,0.324918861,0.535712748,0.5807066811,0.2895843299,0.3698370932,0.3241967536,0.4469035121
S12000039,West Dunbartonshire,0.6031719717,0.5812393919,0.3001832435,0.3349192712,0.4181965669,0.2297770169,0.1832275053,0.4179135878,0.4401376205,0.422560459,0.700665453,0.272675293,0.5153679349,0.2959358042,2.969e-07,0.2636843789,0.4228447501,0.4414958285,0.4670990635,0.2755569618,0.5260773874,0.64853955,0.44480709,0.4143943402,0.3661973652,0.4074688231,0.5108414885,0.547969274,0.5064783528,0.5239876998,0.5482175016,0.643598146,0.649884337,0.6523036564,0.4191565253,0.5365843015,0.5200244091,0.3770776862,0.6623230566,0.2051685657,0.5339380953,0.1830409705,0.3612839976,0.552995477,0.2337942274,0.5159267328,0.6092570993,0.4815093155,0.4857294893,0.2614027245,0.4279663575,0.7445338916,0.2663647214,0.7332861253,0.5383346499,0.7995005316,0.5248004726,0.7691837236,0.527857478,0.4479910358,0.2429287211,0.489625402,0.5544790737,0.3298875866
S12000040,West Lothian,0.5752073781,0.510056121,0.2853726178,0.4927462548,0.4567903755,0.5621414147,0.6619827076,0.4593295667,0.5989261595,0.4725495091,0.5556480958,0.288867837,0.8540704266,0.3472759223,0.0086518932,0.2986256438,0.4812327311,0.3778122509,0.498403812,0.4978583777,0.4415708169,0.5297872051,0.488291242,0.7797770592,0.0684863321,0.3473873697,0.3940972171,0.4958920364,0.501025376,0.3627251851,0.5228222875,0.7609047822,0.7268398269,0.7635637623,0.8443308806,0.4819081906,0.3516499502,0.5921227296,0.5100089904,0.1386176771,0.4029039843,0.2092393277,0.5692028301,0.4642984579,0.1535552316,0.3383723104,0.6526544321,0.5752587814,0.4674976293,0.9283251712,0.3110303404,0.432148401,0.5169940842,0.4093858847,0.2552269711,0.411352113,0.5079340271,0.7128481904,0.551766642,0.2666047498,0.5691951644,0.4773846035,0.6606637714,0.2047140132
S12000041,Angus,0.4259921666,0.8427905448,0.2644148782,0.398818716,0.5123634658,0.2851191506,0.3731624269,0.5789628793,0.5098986909,0.3581416391,0.7729443719,0.2353398372,0.6951736013,0.2974729342,0.0,0.2841581119,0.5071791442,0.4090146877,0.4433441746,0.5817119834,0.5518001968,0.5933348595,0.4805843498,0.2408721405,0.5488353313,0.7863359474,0.4361450089,0.5282002895,0.5776030595,0.5514676918,0.4473637911,0.3221474796,0.2948106121,0.4638459435,0.3070048483,0.4402916348,0.6537381142,0.3450611748,0.5247174434,0.5884501202,0.5986318855,0.3989906665,0.356595772,0.5381051484,0.7017281423,0.0798269326,0.0927326558,0.6206337353,0.4945176502,0.1358710889,0.6235823683,0.6470689831,0.4528513103,0.0939206827,0.3929483989,0.8083920858,0.6289367448,0.5423419702,0.6218960081,0.4327613386,0.2072529693,0.284933524,0.5931271284,0.30831921
S12000042,Dundee City,0.4171799657,0.878125637,0.2818294616,0.3803414047,0.7336890818,0.4543260644,0.7156136478,0.4903018484,0.4797053238,0.4046353635,0.6423130991,0.2636266534,0.2594081489,0.3203900518,1.3915e-06,0.2852471701,0.4652136359,0.6960288077,0.4760523742,0.2461008478,0.4592623921,0.6509949416,0.4776473378,0.8521950809,0.4711245562,0.5864422544,0.3137450737,0.5230264407,0.5594458461,0.5676445982,0.5050023854,0.4459850814,0.5612451523,0.8244160699,0.2977602271,0.4055748351,0.7503053953,0.2917391586,0.6454619665,0.7874721343,0.4812980734,0.267303025,0.7193245672,0.4836782876,0.3610137923,0.1059500387,0.7143446162,0.5101085601,0.5078228604,0.3509526934,0.6119241708,0.883139945,0.5765227431,0.0006311272,0.1825155028,0.8195135248,0.5454148903,0.2398936466,0.6349234739,0.255617382,0.510196273,0.2845453319,0.5693511474,0.603481921
S12000044,North Lanarkshire,0.2432432327,0.2037085277,0.3120337782,0.4368471144,0.4820687471,0.4165084365,0.3766545025,0.5306121415,0.5061800025,0.468322339,0.5357342604,0.3079580877,0.5361453006,0.3632273243,2.845e-07,0.4690267075,0.4845221156,0.7482778493,0.5066837139,0.4209085423,0.4321574579,0.3949413611,0.4754598174,0.4855586009,0.3210031495,0.3293161336,0.4168241003,0.4852235311,0.476286984,0.4795199765,0.5002425859,0.4635332292,0.5846481477,0.2924534687,0.4757788863,0.4798096011,0.5917187025,0.3345456777,0.3824796936,0.4522570063,0.4788447733,0.4104359122,0.592806439,0.4539228001,0.5028056165,0.5668555916,0.7127480803,0.5253454005,0.4880693015,0.3015248984,0.3326621217,0.5378983014,0.283575668,0.2334989459,0.4214670759,0.5578572338,0.501651191,0.3143372713,0.3775002299,0.2415956032,0.4689969598,0.3565409552,0.3477581215,0.5291526625
S12000045,East Dunbartonshire,0.723717538,0.2402103316,0.2843065018,0.4002700234,0.2494472253,0.2780859906,0.340321987,0.4520786453,0.4591413129,0.4708460349,0.35252412,0.3031146917,0.4890773573,0.332535453,0.0001097659,0.2418861509,0.4561106211,0.5439568461,0.4924076672,0.3111392903,0.4294038635,0.4960935496,0.4646076249,0.3995640364,0.2925552233,0.3531120528,0.2934916702,0.4951556744,0.489283949,0.4339550968,0.5256694996,0.3798252648,0.8010213438,0.7821987775,0.5585442911,0.4661107686,0.5802715653,0.4131475412,0.4415563698,0.2169657715,0.4833646325,0.3650831109,0.3705562919,0.4768827757,0.6564339811,0.4188652932,0.7296716571,0.549119614,0.489363933,0.4016945924,0.3270399974,0.1270849485,0.2526256995,0.6476392951,0.3888084843,0.546931352,0.4980323458,0.1821466793,0.3455759437,0.381918569,0.5166087495,0.5331314755,0.4433495037,0.2084206611
S12000046,Glasgow City,0.657910625,0.6547663475,0.2824197097,0.390301066,0.5241769161,0.2777796321,0.3340189041,0.3878206252,0.4725205835,0.4825561501,0.5336237716,0.3119050345,0.5082099224,0.3478082004,7.78288e-05,0.3405927677,0.4627674906,0.5948896238,0.4904533445,0.2036755227,0.4425207027,0.5711672082,0.4709023618,0.5842885425,0.0996738885,0.3345126168,0.3141718861,0.4844038359,0.4719871924,0.3846407842,0.5066854169,0.5011973833,0.5259706536,0.6683435648,0.6210614823,0.4566781691,0.6830756569,0.3709190081,0.3359259879,0.6198211738,0.4239053854,0.5285958476,0.5845271972,0.4649384581,0.3756680182,0.15121785,0.5240989978,0.5802151806,0.4757196182,0.1979739851,0.3590715178,0.5505191446,0.4069439986,0.0113440191,0.4646197608,0.7209974848,0.4950812692,0.1445512634,0.7189937412,0.6382605064,0.4344530806,0.4128890033,0.3817431107,0.4298020388
W06000002,Gwynedd,0.9165687937,0.1202798802,0.3376473246,0.3171765524,0.1592328452,0.3905442271,0.071128803,0.6538525431,0.6896490371,0.4244127508,0.6014783872,0.2984763853,0.9783839038,0.3240091448,0.0005993914,0.793012496,0.3635881204,0.6098467232,0.5120386809,0.0369157221,0.4932094867,0.5270234776,0.4690529012,0.9614966728,0.7549468785,0.38598194,0.7702142097,0.5726531754,0.6034420725,0.6562204331,0.4787067304,0.7128523221,0.4889740828,0.4342838917,0.6528755822,0.6105829608,0.4575242696,0.3150691112,0.7407683998,0.27041461,0.6893122189,0.3179547661,0.783263233,0.4867520367,0.6794622903,0.5863818614,0.2988346233,0.5757016648,0.5702266191,0.4467890045,0.4308489054,0.4552444792,0.6111966693,0.6692450332,0.3233309009,0.2498793098,0.5805546935,0.4168716699,0.1983227197,0.6548570265,0.3647942032,0.2883890788,0.2607235158,0.5862302053
W06000003,Conwy,0.5834072458,0.1488693385,0.3427660733,0.3025934449,0.299198048,0.1786235425,0.0387858839,0.6802334325,0.5071268396,0.4083274388,0.2465396937,0.2712466497,0.7187195039,0.3324872188,0.0,0.7139779994,0.3997959177,0.7552745734,0.4889310672,0.028530137,0.5091471517,0.1905990736,0.4555426108,0.8617385709,0.9708542298,0.4244303966,0.582489969,0.5629805879,0.5751287012,0.4444064619,0.4723531578,0.649808586,0.9332880428,0.4586320646,0.7553448416,0.5333135131,0.3911631837,0.1520313362,0.6398911783,0.7499284834,0.6819724339,0.4540503593,0.6813369209,0.4936251591,0.3604476436,0.7208797706,0.4652886979,0.6263833938,0.5600108587,0.5869013931,0.2811926901,0.6850187289,0.4105943787,0.3102800421,0.2040626103,0.3787155502,0.566771056,0.0492539291,0.158924266,0.0619987482,0.7692322788,0.1944235437,0.2563528402,0.7543856562
W06000004,Denbighshire,0.5019754426,0.4052728793,0.3247416026,0.4961478961,0.4788356385,0.2695647482,0.2104030886,0.6449271143,0.5751049048,0.4132393659,0.4507615756,0.2781452202,0.6119669682,0.336757517,8.6337e-06,0.7390571972,0.4073856177,0.4668863383,0.5119311784,0.3282194498,0.4599970258,0.7351280385,0.4728832425,0.766895018,0.8366294907,0.3480470702,0.7154106315,0.534741536,0.5684038729,0.5894435978,0.5032252569,0.351151803,0.5253503205,0.5095005365,0.2453567856,0.6115248489,0.7742177771,0.2798880908,0.6713607554,0.4652906025,0.6138317538,0.4849758919,0.2404319483,0.4539540778,0.6833182523,0.2035335883,0.3806375249,0.5070844762,0.5255682616,0.4696224079,0.5736733012,0.8914192214,0.7230424496,0.3815018769,0.5694584355,0.5528154536,0.5478485304,0.5484569155,0.4635671019,0.3575978707,0.4233291131,0.6446249114,0.4921161488,0.1453114041
W06000005,Flintshire,0.41114858,0.3469846727,0.6285791572,0.6101944969,0.3474823549,0.5519759861,0.627823766,0.4768321131,0.4864817801,0.5325221284,0.4986501761,0.2575138088,0.624943415,0.3215562001,8.26917e-05,0.7784202677,0.5225559474,0.4945591331,0.5574543693,0.4885378085,0.4441570114,0.6734444079,0.5749501914,0.5357738703,0.8284261257,0.2480916032,0.6115588167,0.4843566668,0.5438556061,0.5694374228,0.5404839811,0.5579701191,0.8214490423,0.3320990056,0.3326264311,0.533265399,0.8805674558,0.5172629742,0.3093929819,0.3147301783,0.5021322725,0.4059725077,0.709154411,0.4500518743,0.7624847916,0.2591701423,0.6210551163,0.539259635,0.55147752,0.7695269662,0.5907837878,0.2821624514,0.3603035576,0.8309357605,0.646628511,0.6334346209,0.4921280101,0.508785051,0.3479539957,0.4187493677,0.574502442,0.37163485,0.3614574846,0.2147770524
W06000006,Wrexham,0.4067026909,0.3429886354,0.5332082982,0.5420296664,0.5910779423,0.6416747912,0.2784643613,0.6321437979,0.5450444852,0.4824031919,0.6129024346,0.2597276694,0.4918146643,0.3695430817,2.8e-09,0.7375787156,0.4678667358,0.7678273977,0.5422243008,0.5625899833,0.4378791087,0.4465159853,0.4995855015,0.7210940873,0.7886908899,0.2724752674,0.7028346014,0.4921451681,0.5546651044,0.7074702291,0.4695671241,0.5985015273,0.5927099978,0.3318985054,0.4724201668,0.566042931,0.5183792565,0.4189995307,0.44335215,0.3463164711,0.5278484837,0.5803969631,0.601756313,0.4319834903,0.4546811853,0.1732120658,0.4860497013,0.5040890687,0.5398438943,0.3957059432,0.4471943542,0.2784656561,0.6290537778,0.0618739358,0.2939362411,0.7259781664,0.5074161469,0.3156657045,0.241545395,0.4496576132,0.3545985132,0.3881905485,0.4011955184,0.7064242689
W06000008,Ceredigion,0.7800875546,0.4672856132,0.3471150919,0.330443271,0.816795313,0.4077814723,0.0505911077,0.8371169875,0.642432834,0.4036313516,0.5905118016,0.2603078378,0.6499018035,0.3068164062,7.13e-08,0.620448295,0.3536088812,0.7272697225,0.4897017161,0.1603504171,0.5021944824,0.4155617456,0.4589808835,0.8356519182,0.6751927416,0.3996030145,0.7833088093,0.5860886504,0.6115879762,0.6523494911,0.4391846561,0.4607025726,0.3965485511,0.4575934428,0.4443058477,0.6409626903,0.4430173138,0.3298784125,0.7184841079,0.5453256287,0.71355852,0.724211527,0.6084911943,0.5072903214,0.6048922455,0.6229652808,0.1236574571,0.5834169873,0.6007266612,0.3905518232,0.637388925,0.4315727418,0.6692363643,0.0834188219,0.302989718,0.6656182806,0.5870580857,0.4733840889,0.4634503833,0.2549849872,0.1431870671,0.6109659755,0.7310551211,0.8514238075
W06000009,Pembrokeshire,0.8973219577,0.4814731407,0.3702172643,0.3192944372,0.5596105937,0.2885297698,0.0318173058,0.8128804795,0.7234185934,0.4264297037,0.5524361897,0.2793207595,0.8857863318,0.3087249255,0.0004051765,0.5442084404,0.3493641696,0.6926976066,0.4950873825,0.0537075198,0.5175259239,0.5777093751,0.4691297271,0.9681742517,0.3965783229,0.3712599889,0.7772894578,0.588064972,0.6014793448,0.5449153359,0.4315478839,0.4763403238,0.8139374488,0.5788040917,0.3598791363,0.6010073177,0.4727160478,0.3132056726,0.6406892445,0.3944640461,0.7429834584,0.2493264426,0.7083063451,0.5150011612,0.2064420252,0.3940324298,0.5147776288,0.6026834048,0.6527665479,0.7076120965,0.2869371003,0.4736804189,0.5607817959,0.6406361449,0.3638643514,0.5795834518,0.5833130588,0.4194124625,0.6249403871,0.4836868776,0.3349461621,0.5418536574,0.4821803765,0.6924819342
W06000010,Carmarthenshire,0.4435763393,0.302103897,0.3376423732,0.3610580073,0.5151209878,0.2970624339,0.0685018079,0.7279670005,0.6350657852,0.426406077,0.6720875082,0.2695507705,0.6703116909,0.3258002192,1.2611e-06,0.4270050614,0.3793441942,0.7869970086,0.4978295306,0.3208486294,0.4729256289,0.591436944,0.467197335,0.8166519542,0.405420799,0.3466127177,0.6630325288,0.5472049577,0.5590034651,0.6748007555,0.4569527045,0.5510747913,0.1561285498,0.6390235573,0.4578322721,0.6228177374,0.6919475531,0.4449426886,0.5252281899,0.1793995291,0.6232363116,0.479710455,0.6059193712,0.468419913,0.4992451704,0.5104250064,0.5853154143,0.5569938715,0.5912978482,0.3001695893,0.4076508558,0.6786178871,0.6383813598,0.4389187166,0.489227459,0.493999033,0.5556705156,0.4428314678,0.2293532154,0.4989385648,0.1582073441,0.6503071671,0.7228827631,0.690492105
W06000011,Swansea,0.3999137277,0.4063238729,0.2971207227,0.3827277323,0.4909930485,0.1857822712,0.0529240988,0.5783223497,0.4682869725,0.4562584582,0.6395576323,0.2901376955,0.5373431604,0.334291438,2.189e-07,0.4631444173,0.4144960123,0.8927452848,0.4944009003,0.1344664559,0.4436158233,0.5905825474,0.4821657471,0.4758009963,0.1300013154,0.3159270121,0.2964525665,0.5051793351,0.5076509569,0.4275197973,0.4478705216,0.4010010441,0.7247686494,0.4098287755,0.5757457727,0.5382984379,0.8624241704,0.1915621805,0.3634104117,0.3782406782,0.5070746558,0.3927241951,0.790099745,0.4561121475,0.7014890622,0.5833011808,0.5514324512,0.5098216507,0.5157859966,0.1860373204,0.3172530213,0.3256386944,0.260805101,0.0746909304,0.6487965432,0.5330356883,0.5213780247,0.60354019,0.639863552,0.3030316284,0.4283866418,0.3753908552,0.5624778254,0.7752985533
W06000012,Neath Port Talbot,0.5573940173,0.6099628609,0.3232635229,0.4948792653,0.5798665598,0.2895938426,0.1039791767,0.4835831225,0.4888531356,0.4441036054,0.4516935574,0.2699254975,0.5446233796,0.334913947,5.3088e-06,0.3572873336,0.4335270304,0.5855719717,0.5099601455,0.2314163323,0.4442087484,0.5098887229,0.5138995562,0.6853294453,0.2768382962,0.284796995,0.3986481417,0.5033032396,0.5055862475,0.3740003318,0.496901575,0.6826928369,0.823755315,0.3802820225,0.5976789615,0.5517681471,0.5018221641,0.3289353487,0.3800396308,0.2863422663,0.4709303992,0.2426495424,0.7943329973,0.4330076533,0.4196851078,0.5708118576,0.3765430118,0.5041169402,0.5352949045,0.3067045875,0.3879613536,0.5494049677,0.2048853755,0.6192250836,0.7971065409,0.7705558795,0.520371232,0.5690021965,0.7548706246,0.2040966491,0.2067980905,0.477480833,0.5526808396,0.5887797202
W06000013,Bridgend,0.1049710592,0.2475254909,0.3525049374,0.4858559503,0.571369007,0.1901045889,0.3358381709,0.1699973452,0.2761707823,0.488996129,0.7751275051,0.2485031558,0.4329446856,0.3103628269,2.27e-08,0.3743548369,0.4956752883,0.5114391877,0.5355982613,0.5953992033,0.4949236549,0.6557008415,0.6900730469,0.4111790667,0.2013987884,0.2308613256,0.3235421317,0.4932886926,0.4589656468,0.4930902035,0.5035361411,0.8631420765,0.8932509304,0.2836333773,0.5397328549,0.5819293699,0.8946012274,0.7082086026,0.2212661641,0.2860312553,0.3891950548,0.4358182821,0.931674661,0.4394627039,0.461300662,0.6432557238,0.8818685074,0.4640257723,0.5818180043,0.3441279693,0.3819412127,0.2738388734,0.0899218562,0.4243668461,0.7029189864,0.9259498417,0.4963552491,0.4321348894,0.676193908,0.2226118377,0.1255459412,0.2175511516,0.2053051956,0.5705918602
W06000015,Cardiff,0.7351446678,0.7273758365,0.3342314758,0.4763615726,0.3427447481,0.1765689959,0.4028975261,0.3386771456,0.4359310748,0.4897644835,0.4737556396,0.2936050457,0.8187285518,0.3450226103,3.06e-07,0.4158397353,0.4701390014,0.8057667489,0.508396489,0.3367270146,0.4668402842,0.5710810859,0.5379995698,0.6987933299,0.528085094,0.2937224371,0.2589111483,0.4801033477,0.467320341,0.3469681516,0.4703932862,0.6141067506,0.3282926802,0.789665854,0.8291814284,0.4756139625,0.455240784,0.4246935939,0.3030913886,0.5927696228,0.4578004045,0.5422002043,0.8387939914,0.4655339144,0.3519464967,0.6441221199,0.6492422538,0.4940848376,0.4661140463,0.3260042083,0.4608930579,0.6308588898,0.422562322,0.0099459307,0.4774863516,0.607708955,0.4936271993,0.4329181997,0.4981054821,0.8082132358,0.7225705024,0.3450228404,0.3314876427,0.4505780702
W06000018,Caerphilly,0.4121735575,0.0786244736,0.3045870983,0.5669716472,0.2007271902,0.3863757274,0.0712728452,0.3404986276,0.4043418534,0.4561043038,0.1873838304,0.2865245485,0.5825515761,0.3516509952,3.16e-08,0.5055171961,0.468390392,0.4552047236,0.5276709574,0.2858395249,0.4308073226,0.5528934115,0.5253008203,0.5057530052,0.1386924748,0.2468440552,0.3719311367,0.4768867636,0.4679582257,0.5496118149,0.5312350808,0.5403027082,0.9272025438,0.5338061123,0.4337126121,0.5872028178,0.5971128198,0.3058222523,0.2776475756,0.6141739946,0.4063028006,0.3294465187,0.251601317,0.4040359519,0.7110844242,0.7701929423,0.8296604506,0.5015271508,0.552614531,0.5648138625,0.3069640941,0.1641888499,0.2239894491,0.3969119999,0.8072234694,0.776047952,0.499235739,0.7060485605,0.5249877497,0.2981600322,0.6394562012,0.6782008393,0.3023212387,0.2195149943
